Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
"Geologic Map of Pigeon Point, Minnesota","Geologic Map of Pigeon Point, Minnesota","Cartographic Details: Scale 1:22500. ""By W.S. Bayley, 1890."" Relief shown by contours. Includes 2 cross section insets and legend of rock types. ""Monograph LII Plate XII.""",,16 x 47 centimeters,"Scale 1:22,500",English,"Bayley, William Shirley, 1861-1943|A. Hoen & Co.|U.S. Lake Survey.","U.S. Geological Survey  (Washington, D.C.), 1910",,Geology Minnesota Cook County Maps|Cook County (Minn.) Maps|Topographic Maps|Maps,1910,,,https://umedia.lib.umn.edu/item/p16022coll231:25,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/25/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/25,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/25/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|6|7|2|0|1|2|0|0|0|1|7|0|1,p16022coll231:25,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Cook County,
"Hennepin County, Minn : road map.","Hennepin County, Minn : road map.","Cartographic Details: Scale not given. Date from pencil note on verso. Indexed. Shows roads, railroads, townships, selected points of interest, school houses, and bodies of water, includes some portions of Ramsey County.",,43 x 53 centimeters,Scale not given.,English,,,,Roads Minnesota Hennepin County Maps|Roads Minnesota Ramsey County Maps|Schools Minnesota Hennepin County Maps|Schools Minnesota Ramsey County Maps|Hennepin County (Minn.) Maps|Ramsey County (Minn.) Maps|Maps,1910,,,https://umedia.lib.umn.edu/item/p16022coll231:35,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/35/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/35,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/35/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|0|4|5|2|0|2|0|0|0|1|7|0|1,p16022coll231:35,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Hennepin County,
Hydrographical basin of the upper Mississippi River,Hydrographical basin of the upper Mississippi River,"Relief shown by hachures.Mountains engraved by E. F. Woodward, Phila.Reduced and compiled under the direction of Col. J. J. Abert in the Bureau of the Corps of Topl. Engrs. by Lieut. W. H. Emory from the map published in 1842 and from other authorities in 1843. W. J. Stone, Sc.",,93 x 78 cm,"Scale 1:1,200,000",English,"Nicollet, Joseph Nicolas, 1786-1843.","1:1,200,000 (Washington, D.C.)",,Mississippi River Watershed Maps,1843,,,https://umedia.lib.umn.edu/item/p16022coll230:315,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/315/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/315,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/315/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|1|0|6|4|8|0|0|0|1|7|0|1,p16022coll230:315,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,General Map Collection,p16022coll230,,,,North America,,W1010000 W0884000 N0484500 N0382000|(W 101°00ʹ--W 88°40ʹ/N 48°45ʹ--N 38°20ʹ)
"Itasca County, Minnesota : the land 'o' lakes","Itasca County, Minnesota : the land 'o' lakes","Cartographic Details: Scale [1:95,040]. 1 in. = 1 1/2 miles.",,57 x 59 centimeters,"Scale [1:95,040]. 1 inch = 1 1/2 miles.",English,"General Map Drafting Company|Warner, P. C.","General Map Drafting Co.  (Indianapolis, Indiana)",,Itasca County (Minn.) Maps|Maps,1920 - 1929,,,https://umedia.lib.umn.edu/item/p16022coll231:44,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/44/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/44,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/44/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|7|4|9|5|3|8|0|0|0|1|7|0|1,p16022coll231:44,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Itasca County,
Itasca County road map,Itasca County road map,"Cartographic Details: Scale [1:158,400] , 2 1/2 mi. = 1 inch. (W 94°26'--W 93°02'/N 47°56'--N 47°01'). Includes text and ill. in margins. At top of sheet: ""The best security on earth in the earth, and we have the best earth."" At bottom of sheet: ""People coming to Itasca County are immune from hay fever.""",,58 x 80 centimeters,"Scale 1:158,400 ; 2 1/2 mile = 1 inch",English,,,,Roads Minnesota Itasca County Maps|Itasca County (Minn.) Maps|Maps,1910 - 1919,,,https://umedia.lib.umn.edu/item/p16022coll231:55,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/55/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/55,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/55/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|4|7|4|9|3|2|0|0|0|1|7|0|1,p16022coll231:55,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Itasca County,
"Jackson County, Minnesota","Jackson County, Minnesota","Cartographic Details: Scale not given. Townships shown in color, includes grid lines, cities, schools, churches, creameries, ""rural routes,"" and bodies of water. Alt. title from copyright statement: ""Jackson Co., Minn."" Copyright statement partially obscured by border color.",,26 x 31 centimeters,Scale not given.,English,Shedd & Wright Mfg. Co.,"Shedd & Wright (Austin, Minnesota), 1907",,Creameries Minnesota Jackson County Maps|Schools Minnesota Jackson County Maps|Church Buildings Minnesota Jackson County Maps|Rural Roads Minnesota Jackson County Maps|Jackson County (Minn.) Administrative and Political Divisions Maps|Maps,1907,,,https://umedia.lib.umn.edu/item/p16022coll231:38,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/38/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/38,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/38/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|0|4|6|7|2|6|0|0|0|1|7|0|1,p16022coll231:38,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Jackson County,
Johnston's plan of Edinburgh & Leith in 1851,Johnston's plan of Edinburgh & Leith in 1851,"Cartographic Details: Scale 1:4,873 ; approximately 13 in. to a mile. Manuscript additions showing boundaries, and property belonging to Heriot's Hospital.",,1 map : color ; 124 x 160 cm.,"Scale 1:4,873 ; approximately 13 inch to a miles",English,"Lancefield, Alfred|W. & A.K. Johnston Limited.",,,,1851,,,https://umedia.lib.umn.edu/item/p16022coll230:312,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/312/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/312,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/312/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|1|7|6|9|6|1|0|0|0|1|7|0|1,p16022coll230:312,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,General Map Collection,p16022coll230,Leith|Edinburgh,Scotland,United Kingdom,Europe,,"W0032658 W0030429 N0560014 N0554907|(W 3°26'58""--W 3°04'29""/N 56°00'14""--N 55°49'07"")"
"Koochiching County, Minn.","Koochiching County, Minn.","Cartographic Details: Scale approximately 1:200,000 (W 94°27'--W 93°03'/N 48°45'--N 47°49'). ""Koochichin[g]""--Upper right corner. Shows township, range and section lines.",,49 x 52 centimeters,"Scale approximately 1:200,000",English,,,,Koochiching County (Minn.) Maps|Maps,1910 - 1919,,,https://umedia.lib.umn.edu/item/p16022coll231:47,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/47/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/47,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/47/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|9|9|7|3|9|9|0|0|0|1|7|0|1,p16022coll231:47,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Koochiching County,
Lake Superior,Lake Superior,,,30 x 38 cm.,"Scale approximately 1:1,800,000",English,Society for the Diffusion of Useful Knowledge (Great Britain),Baldwin & Cradock (London),,"Superior, Lake Maps",1832,,,https://umedia.lib.umn.edu/item/p16022coll230:321,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/321/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/321,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/321/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|4|0|5|0|6|3|0|0|0|1|7|0|1,p16022coll230:321,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,General Map Collection,p16022coll230,,,,North America,Lake Superior,W0923000 W0833000 N0503000 N0460000|(W 92⁰30ʹ--W 83⁰30ʹ/N 50⁰30ʹ--N 46⁰00ʹ)
"Mackinlay's map of the province of Nova Scotia, including the island of Cape Breton","Mackinlay's map of the province of Nova Scotia, including the island of Cape Breton","Cartographic Details: Scale [1:570,000] Relief shown by hachures.",,1 map : color ; 78 x 97 cm.,"Scale [1:570,000]",English,"Hendry, W. A.|Mackinlay's A. & W. (Publisher : Halifax)","A. & W. Mackinlay ... (Halifax, Nova Scotia)",,,1861,,,https://umedia.lib.umn.edu/item/p16022coll230:313,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/313/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/313,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/313/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|8|9|7|9|8|2|0|0|0|1|7|0|1,p16022coll230:313,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,General Map Collection,p16022coll230,,,Canada,North America,,"W0660000 W0600000 N0470000 N0433000|(W 66°00'00""--W 60°00'00""/N 47°00'00""--N 43°30'00"")"
"Map of Aitkin County, Minnesota","Map of Aitkin County, Minnesota","Cartographic Details: Scale approximately 1:150,000 (W 93°49'--W 93°02'/N 47°02'--N 46°08').",,79 x 47 centimeters,"Scale approximately 1:150,000",English,"Zeese, Paul|O'Hara and Zeese Civil engineers and Surveyors","O'Hara & Zeese Civil Engineers and Surveyors (Aitkin, Minnesota; The Dept. (Minnesota)",,Aitkin County (Minn.) Maps 1920|Maps,1920,,,https://umedia.lib.umn.edu/item/p16022coll231:29,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/29/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/29,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/29/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|7|8|7|0|6|1|0|0|0|1|7|0|1,p16022coll231:29,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Aitkin County,
"Map of Hennepin County, Minnesota.","Map of Hennepin County, Minnesota.","Cartographic Details: Scale not given. Shows cities and towns, some roads, townships and section numbers.",,35 x 42 centimeters,Scale not given.,English,,,,Hennepin County (Minn.) Maps|Maps,1920,,,https://umedia.lib.umn.edu/item/p16022coll231:56,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll231/id/56/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll231/id/56,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll231/56/manifest.json,U|M|N|_|A|L|M|A|:|9|9|6|5|0|1|0|0|9|0|0|0|1|7|0|1,p16022coll231:56,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2017-12-22T00:00:00Z,"Minnesota County Maps, Plat Books, and Atlases",p16022coll231,,Minnesota,United States,North America,Hennepin County,
