Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
Clason's guide map of Minnesota,Clason's guide map of Minnesota,"Cartographic Details: Scale approximately 1:1,050,000 (W 97°00'--W 89°0'/N 49°00'--N 43°00'). ""The green guide series""--Cover. Includes inset of ""Cook County, n.e. corner of Minnesota,"" and ""Minnesota index, 1920.""",,66 x 47 centimeters,"1:1,050,000",English,Clason Map Co.,"Clason Map Co.;  Denver, Colorado 1920",,Minnesota Maps|Maps,1920?,,,https://umedia.lib.umn.edu/item/p16022coll247:196,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/196/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/196,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/196/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|7|2|6|4|8|4|0|0|0|1|7|0|1,p16022coll247:196,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Clason's guide map of Minnesota.,Clason's guide map of Minnesota.,,,66 x 48 centimeters,"Scale approximately 1:1,050,000.",English,Clason Map Co.,"Clason Map Co., (Denver, Colo.)",,Roads Minnesota Maps 1919|Railroads Minnesota Maps 1919,1919?,,,https://umedia.lib.umn.edu/item/p16022coll247:151,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/151/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/151,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/151/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|8|1|7|7|9|8|0|0|0|1|7|0|0,p16022coll247:151,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Colton's Minnesota,Colton's Minnesota,,"Atlas plates 76 and 77. Longitude west from Greenwich and Washington, D.C. Map may have been published in 1873 or later.",16 x 23 inches,,English,,G.W. & C.B. Colton & Co.;  New York,,Minnesota Maps,1873,,,https://umedia.lib.umn.edu/item/p16022coll247:243,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/243/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/243,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/243/manifest.json,,p16022coll247:243,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Colton's Minnesota,Colton's Minnesota,,"Atlas plates 69 and 70. Date of copyright registration 1867. Longitude west from Greenwich and Washington, D.C. ""Colton‚Äôs Wisconsin"" map (atlas plate 71) and city maps of Saint Louis and Chicago (atlas plate 68) on verso and bear copyright registration date 1855. Map shows Minnesota boundaries as of 1871 and may have been published in 1871 or later.",25 x 17 inches,,English,,G.W. & C.B. Colton & Co.;  New York,,Minnesota Maps,1871,,,https://umedia.lib.umn.edu/item/p16022coll247:280,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/280/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/280,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/280/manifest.json,,p16022coll247:280,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Colton's Minnesota,Colton's Minnesota,,"Atlas plates 70 and 71. Longitude west from Greenwich and Washington, D.C. Map may have been published in 1870 or later.",24 x 16.75 inches,,English,,G.W. & C.B. Colton & Co.;  New York,,Minnesota Maps,1870,,,https://umedia.lib.umn.edu/item/p16022coll247:283,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/283/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/283,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/283/manifest.json,,p16022coll247:283,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
Colton's Minnesota and Dakota,Colton's Minnesota and Dakota,,"Atlas plate 49. Longitude west from Greenwich and Washington, D.C. Map may have been published in 1859.",16 x 13 inches,,English,,Johnson & Browning;  New York,,Minnesota Maps,1859,,,https://umedia.lib.umn.edu/item/p16022coll247:184,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/184/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/184,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/184/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|8|4|0|5|2|6|0|0|0|1|7|0|1,p16022coll247:184,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota;  North Dakota;  South Dakota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 42. Longitude west from Greenwich and Washington, D.C.",14 x 12 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)","[S. Augustus Mitchell, Jr.?];  Philadelphia",,Minnesota Maps,1862,,,https://umedia.lib.umn.edu/item/p16022coll247:224,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/224/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/224,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/224/manifest.json,U|M|N|_|A|L|M|A|:|9|9|3|1|6|0|7|5|0|0|0|0|1|7|0|1,p16022coll247:224,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 81. Date of copyright registration 1877. Longitude west from Greenwich and Washington, D.C.",14 x 11.5 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)",[S. Augustus Mitchell?];  Philadelphia?,,Minnesota Maps,1873,,,https://umedia.lib.umn.edu/item/p16022coll247:233,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/233/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/233,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/233/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|6|3|9|5|7|0|0|0|1|7|0|1,p16022coll247:233,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 81. Longitude west from Greenwich and Washington, D.C. Shows county boundaries as of 1883. Copyright 1887.",15 x 12 inches,,English,,[Wm. M. Bradley & Bro.?];  Philadelphia?,,Minnesota Maps,1883,,,https://umedia.lib.umn.edu/item/p16022coll247:240,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/240/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/240,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/240/manifest.json,,p16022coll247:240,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 81. Longitude west from Greenwich and Washington, D.C.",13.75 x 11.5 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)",[S. Augustus Mitchell?];  Philadelphia?,,Minnesota Maps,1873,,,https://umedia.lib.umn.edu/item/p16022coll247:247,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/247/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/247,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/247/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|8|8|5|9|0|0|0|0|1|7|0|1,p16022coll247:247,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 77. Date of copyright registration 1875. Longitude west from Greenwich and Washington, D.C.",14 x 12 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)",[S. Augustus Mitchell?];  Philadelphia?,,Minnesota Maps,1873,,,https://umedia.lib.umn.edu/item/p16022coll247:248,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/248/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/248,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/248/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|6|2|4|5|7|0|0|0|1|7|0|1,p16022coll247:248,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 42. Longitude west from Greenwich and Washington, D.C.",14 x 12 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)","[S. Augustus Mitchell, Jr.?];  Philadelphia",,Minnesota Maps,1862,,,https://umedia.lib.umn.edu/item/p16022coll247:163,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/163/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/163,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/163/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|4|0|4|1|4|1|0|0|0|1|7|0|1,p16022coll247:163,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 81. Date of copyright registration 1880. Longitude west from Greenwich and Washington, D.C.",14 x 11.5 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)",[S. Augustus Mitchell?];  Philadelphia?,,Minnesota Maps,1879,,,https://umedia.lib.umn.edu/item/p16022coll247:188,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/188/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/188,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/188/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|6|2|1|7|3|0|0|0|1|7|0|1,p16022coll247:188,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 50. Date of copyright registration 1870. Longitude west from Greenwich and Washington, D.C.",14 x 12 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)","[S. Augustus Mitchell, Jr.?];  Philadelphia",,Minnesota Maps,1867,,,https://umedia.lib.umn.edu/item/p16022coll247:202,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/202/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/202,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/202/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|6|1|2|9|8|0|0|0|1|7|0|1,p16022coll247:202,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 50. Longitude west from Greenwich and Washington, D.C. Map may have been published in 1868 or later.",14 x 12 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)","[S. Augustus Mitchell, Jr.?];  Philadelphia",,Minnesota Maps,1868,,,https://umedia.lib.umn.edu/item/p16022coll247:278,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/278/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/278,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/278/manifest.json,,p16022coll247:278,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,"Atlas plate 50. Longitude west from Greenwich and Washington, D.C.",13 x 10.5 inches,,English,"Gamble, W. H. (William H.) (Draftsman and engraver)","[S. Augustus Mitchell, Jr.?];  Philadelphia",,Minnesota Maps,1867,,,https://umedia.lib.umn.edu/item/p16022coll247:145,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/145/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/145,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/145/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|6|1|5|1|0|0|0|0|1|7|0|1,p16022coll247:145,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
County map of Minnesota,County map of Minnesota,,,32 x 28 centimeters,"Scale approximately 1:2,100,000.",English,"Gamble, W. H.(William H.)","S. Augustus Mitchell, (Philadelphia), 1871",,,1871,,,https://umedia.lib.umn.edu/item/p16022coll247:149,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll247/id/149/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll247/id/149,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll247/149/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|8|9|0|7|6|0|0|0|1|7|0|0,p16022coll247:149,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-27,,Maps,JPEG,2018-05-02T00:00:00Z,General Minnesota Maps,p16022coll247,,Minnesota,United States,North America,,
