id,title,name,notes,type,theme-primary,metadata_created,metadata_modified,isopen,private,state,license_title,license_id,license_url,contact-name,contact-email,contact-phone,foi-name,foi-email,foi-phone,foi-web,creator_user_id,owner_org,schema-vocabulary,codelist,tags,org_name,org_title,org_description,org_created,org_state,resource_name,resource_description,resource_format,resource_url,resource_mimetype,resource_created,resource_metadata_modified,resource_datafile_date
1566e96e-9227-4c5d-b8e9-41ac545d85bf,02P Expenditure Over 25k - Dec-21,02p-expenditure-over-25k-dec-21,"NHS Barnsley CCG Expenditure over £25K Dec-21
",dataset,health,2022-01-07T10:14:49.177928,2022-01-07T10:16:27.912988,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Dec-21,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P-2021-2022-09.csv,text/csv,2022-01-07T10:16:06.476374,2022-01-07T10:16:06.461049,01.12.2021 - 31.12.2021
14a46923-7fac-4525-934b-8608912d8fab,02P Expenditure Over 25k - Feb-20,02p-expenditure-over-25k-feb-20,"nhs-barnsley-ccg-expenditure-over-25k-Feb-2020
",dataset,health,2020-03-10T11:27:17.245365,2020-03-10T11:27:54.757758,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,Spend over £25k,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2019-20/02P-2019-2020-11.csv,text/csv,2020-03-10T11:27:49.183556,2020-03-10T11:27:49.183556,01.02.20 - 29.02.20
49c68898-f6b3-4141-bcee-d1d69a6e617f,02P Expenditure Over 25k - Feb-21,02p-expenditure-over-25k-feb-21,"NHS Barnsley CCG Expenditure over £25K Feb 2021
",dataset,health,2021-03-05T08:50:48.154295,2021-03-05T08:52:02.840118,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,,,,,,2021-03-05T08:50:54.659065,2021-03-05T08:50:54.659065,
13ff5301-6606-4f54-aaa4-70878e2793ef,02P Expenditure Over 25k - Feb-22,02p-expenditure-over-25k-feb-22,"NHS Barnsley CCG Expenditure over £25K Feb-22
",dataset,health,2022-03-04T11:16:04.045428,2022-03-04T11:16:31.624336,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Feb-22,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P-2021-2022-11.csv,text/csv,2022-03-04T11:16:31.398978,2022-03-04T11:16:31.384369,01.02.22 - 28.02.22
2a4dce2d-9a4f-4d46-9b9d-74bce434e888,02P Expenditure Over 25k - Jan-21,02p-expenditure-over-25k-jan-21,"NHS Barnsley CCG Expenditure over £25K Jan 2021
",dataset,health,2021-02-02T11:04:12.098015,2021-02-02T11:05:54.489626,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Jan-21,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P-2020-2021-10.csv,text/csv,2021-02-02T11:05:53.317036,2021-02-02T11:05:53.317036,01.01.21 - 31.01.21
2233fb29-ed10-4972-8fc6-86495eb3c2e2,02P Expenditure Over 25k - Jul-20a,02p-expenditure-over-25k-jul-20a,"NHS Barnsley CCG Expenditure over £25K Jul 2020
",dataset,health,2020-08-17T06:07:50.421252,2020-08-17T06:08:31.686902,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Jul-2020,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P%202020-2021-04.csv,text/csv,2020-08-17T06:08:24.221539,2020-08-17T06:08:24.221539,01.07.20 - 31.07.20
fd67dd78-8c2f-4be3-8c5c-7f460b3aeb38,02P Expenditure Over 25k - Jul-21,02p-expenditure-over-25k-jul-21,"NHS Barnsley CCG Expenditure over £25K Jul-21
",dataset,health,2021-08-08T17:47:44.531040,2021-08-08T17:48:36.736217,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Jul-21,,.csv,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P%202021-2022-04.csv,text/csv,2021-08-08T17:48:36.498928,2021-08-08T17:48:36.483026,01.07.21 - 31.07.21
0613467e-23a0-4556-a358-5271db9cad86,02P Expenditure Over 25k - Jun-20,02p-expenditure-over-25k-jun-20,"NHS Barnsley CCG Expenditure over £25K Jun 2020
",dataset,health,2020-07-03T14:01:11.396922,2020-07-03T14:02:51.099310,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Jun-2020,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P%202020-2021-03.csv,text/csv,2020-07-03T14:01:56.283553,2020-07-03T14:01:56.283553,01.06.20 - 30.06.20
7bab5ace-efd4-4e2d-9ed5-f576d804bd5f,02P Expenditure Over 25k - Jun-21,02p-expenditure-over-25k-jun-21,"NHS Barnsley CCG Expenditure over £25K Jun-21
",dataset,health,2021-07-06T08:56:13.775287,2021-07-06T08:56:40.260260,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Jun-21,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P-2021-2022-03.csv,text/csv,2021-07-06T08:56:38.990334,2021-07-06T08:56:38.990334,01.06.21 - 30.06.21
3051c94a-4a09-468b-822d-e43ed5eebef9,02P Expenditure Over 25k - Jun-22,02p-expenditure-over-25k-jun-22,"NHS Barnsley CCG Expenditure over £25K Jun-22
",dataset,health,2022-07-05T13:48:32.147473,2022-07-05T13:49:06.299911,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Jun-22,,CSV,,,2022-07-05T13:49:06.092718,2022-07-05T13:49:06.078329,2022-06-30
83780726-be4e-43dc-bcc1-3062aab5eb18,02P Expenditure Over 25k - Jun-22,02p-expenditure-over-25k-jun-22a,"NHS Barnsley CCG Expenditure over £25K Jun-22
",dataset,health,2022-08-12T15:20:08.188294,2022-08-12T15:21:31.590082,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://southyorkshire.icb.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Jun-22,,,https://southyorkshire.icb.nhs.uk/our-information/publications,,2022-08-12T15:20:40.634145,2022-08-12T15:20:40.619658,2022-06-01
da06a9c4-5e0e-4e72-974f-3857fb16fcc2,02P Expenditure Over 25k - Mar-19a,02p-expenditure-over-25k-mar-19,"NHS Barnsley CCG Expenditure over £25K Mar 2019
",dataset,health,2019-04-02T14:20:46.725313,2019-04-02T14:21:20.005387,True,False,active,Other (Public Domain),other-pd,,FOI Officer,foi@Barnsleyccg.nhs.uk,01226 433756,FOI Officer,foi@Barnsleyccg.nhs.uk,01226 433756,,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Mar-2019,,CSV,http://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2018-19/02P-2018-2019-12.csv,text/csv,2019-04-02T14:21:16.593116,2019-04-02T14:21:16.593116,01.03.19 - 31.03.19
402b0750-0e21-44be-99cb-fa89edb267ca,02P Expenditure Over 25k - Mar-20,02p-expenditure-over-25k-mar-20,"nhs-barnsley-ccg-expenditure-over-25k-Mar-2020
",dataset,health,2020-04-06T13:17:04.879438,2020-04-06T13:17:51.384223,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,NHS Barnsley CCG Expenditure over £25K Mar 2020,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2019-20/02P-2019-2020-12.csv,text/csv,2020-04-06T13:17:45.320291,2020-04-06T13:17:45.320291,01.03.2020 - 31.03.2020
f4f64764-96d9-4afb-b3b4-f691917619da,02P Expenditure Over 25k - Mar-21,02p-expenditure-over-25k-mar-21,"NHS Barnsley CCG Expenditure over £25K Mar 2021
",dataset,health,2021-04-12T12:52:12.159192,2021-04-12T12:53:02.210272,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Mar-21,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P%202020-2021-12.csv,text/csv,2021-04-12T12:53:00.999316,2021-04-12T12:53:00.999316,01.03.21 - 31.03.21
f8bbb809-63fb-407c-b6fa-4dbcbe99a63d,02P Expenditure Over 25k - Mar-22,02p-expenditure-over-25k-mar-22,"NHS Barnsley CCG Expenditure over £25K Mar-22
",dataset,health,2022-04-08T09:17:19.095144,2022-04-08T09:17:55.731089,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,barnccg.foi@nhs.net,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Mar-22,,.csv,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P-2021-2022-12.csv,text/csv,2022-04-08T09:17:55.516905,2022-04-08T09:17:55.502329,01.03.22 - 31.03.22
dd4ec385-b7ee-41f8-a52e-c1a0043a9452,02P Expenditure Over 25k - May-20,02p-expenditure-over-25k-may-20,"NHS Barnsley CCG Expenditure over £25K May 2020
",dataset,health,2020-06-03T06:28:01.127066,2020-06-03T06:28:41.808844,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k May-2020,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P-2020-2021-02.csv,text/csv,2020-06-03T06:28:35.449294,2020-06-03T06:28:35.449294,01.05.20 - 31.05.20
d78640e1-f4f5-43f5-b297-b18eb2e98809,02P Expenditure Over 25k - May-21,02p-expenditure-over-25k-may-21,"NHS Barnsley CCG Expenditure over £25K May-21
",dataset,health,2021-06-07T14:51:50.172388,2021-06-07T14:52:27.705006,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k May-21,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P%202021-2022-02.csv,text/csv,2021-06-07T14:52:26.472280,2021-06-07T14:52:26.472280,01.05.21 - 31.05.21
a13780e2-932f-4059-bcb9-55b1643d44a6,02P Expenditure Over 25k - May-22,02p-expenditure-over-25k-may-22,"NHS Barnsley CCG Expenditure over £25K May-22
",dataset,health,2022-06-10T11:07:34.461785,2022-06-10T11:08:06.652325,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k May-22,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2022-23/02P-2022-2023-02.csv,text/csv,2022-06-10T11:08:06.438293,2022-06-10T11:08:06.424008,01.05.22 - 31.05.22
e7f4abf9-f65b-4315-add6-b0b17b7bdce0,02P Expenditure Over 25k - Nov-19,02p-expenditure-over-25k-nov-19,"NHS Barnsley CCG Expenditure over £25K Nov 2019
",dataset,health,2019-12-05T10:11:57.891208,2019-12-05T10:13:35.930101,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,www.barnccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Nov-2019,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2019-20/02P%202019-2020-08.csv,text/csv,2019-12-05T10:12:21.736372,2019-12-05T10:12:21.736372,01.11.19 - 30.11
5c507bc4-efc8-4e8e-8ad3-f63abfc9f696,02P Expenditure Over 25k - Nov-20,02p-expenditure-over-25k-nov-20,"NHS Barnsley CCG Expenditure over £25K Nov 2020
",dataset,health,2020-12-03T07:24:33.729774,2020-12-03T07:25:24.549709,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Nov-2020,,.csv,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P-2020-2021-08.csv,text/csv,2020-12-03T07:25:23.371782,2020-12-03T07:25:23.371782,01.11.20 - 30.11.20
5678a7e6-3305-4611-9be5-6e7895f94a7f,02P Expenditure Over 25k - Nov-21,02p-expenditure-over-25k-nov-21,"NHS Barnsley CCG Expenditure over £25K Nov-21
",dataset,health,2021-12-06T11:55:23.000579,2021-12-06T11:56:12.345082,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Nov-21,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P-2021-2022-08.csv,text/csv,2021-12-06T11:55:42.665277,2021-12-06T11:55:42.650724,01.11.21 - 30.11.21
e4ace5c1-de40-4390-8fb7-9f3339ce2a67,02P Expenditure Over 25k - Oct-20,02p-expenditure-over-25k-oct-20,"NHS Barnsley CCG Expenditure over £25K Oct 2020
",dataset,health,2020-11-12T11:32:33.946590,2020-11-12T11:33:00.666881,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Oct-2020,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P-2020-2021-07.csv,text/csv,2020-11-12T11:32:59.483296,2020-11-12T11:32:59.483296,01.20.20 - 31.10.20
9509fc4f-29cd-4fe4-9343-7a748f881c28,02P Expenditure Over 25k - Oct-21,02p-expenditure-over-25k-oct-21,"NHS Barnsley CCG Expenditure over £25K Oct-21
",dataset,health,2021-11-11T06:16:48.323315,2021-11-11T06:18:14.636725,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Oct-21,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2021-22/02P-2021-2021-07.csv,text/csv,2021-11-11T06:18:14.407819,2021-11-11T06:18:14.392354,01.10.21 - 31.10.21
3e7dc6bf-f6ad-4dcd-89ac-b60bad0c70b6,Expenditure Over 25k - Sep-19,02p-expenditure-over-25k-sep-19,"NHS Barnsley CCG Expenditure over £25K Sep 2019
",dataset,health,2019-10-04T07:15:40.504577,2019-10-04T07:17:11.253174,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,,,,FOI Officer,foi@Barnsleyccg.nhs.uk,01226 433756,,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Sep-2019,,CSV,http://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2019-20/02P%202019-2020-06.csv,text/csv,2019-10-04T07:16:24.144656,2019-10-04T07:16:24.144656,01.09.19 - 30.09.19
668729ab-2725-4259-8ce2-63613e24f942,02P Expenditure Over 25k - Sep-20,02p-expenditure-over-25k-sep-20,"NHS Barnsley CCG Expenditure over £25K Sep 2020
",dataset,health,2020-10-06T13:30:12.066324,2020-10-06T13:31:07.612253,True,False,active,Creative Commons Attribution,cc-by,http://www.opendefinition.org/licenses/cc-by,FOI Officer,barnccg.foi@nhs.net,01226 433756,FOI Officer,barnccg.foi@nhs.net,01226 433756,https://www.barnsleyccg.nhs.uk,0483e01e-2f5a-4882-bac4-b597d57ff35d,fb394298-55be-4921-a297-d7b1f702c877,9d0a5055-46aa-4795-b8ae-f1f5b283967e,7a3ce9e2-a383-4cd7-9ced-eef1b6769fe2,,nhs-barnsley-ccg,NHS Barnsley CCG,NHS Barnsley Clinical Commissioning Group,2013-06-11T08:46:27.489083,active,uk nhs-Barnsleyccg expenditure-over-25k Sep-2020,,CSV,https://www.barnsleyccg.nhs.uk/CCG%20Downloads/Financial%20management/2020-21/02P-2020-2021-06.csv,text/csv,2020-10-06T13:30:31.504007,2020-10-06T13:30:31.504007,01.09.20 - 30.09.20
