Title,Alternative Title,Description,notes,dimensions,scale,Language,Creator,Publisher,Resource Type,Keyword,Date Issued,Temporal Coverage,Date Range,Information,Download,Image,Manifest,Identifier,ID,Access Rights,Provider,Code,Is Part Of,Member Of,Accrual Method,Date Accessioned,Rights,Resource Class,Format,Date Added,Collection Name,Set,City,State,Country,Continent,Region,coordinates
Geological map of the Black Hills of Dakota,Geological map of the Black Hills of Dakota,"1 in. = 4 miles. (W 104°45ʹ--W 102°15ʹ/N 44°45ʹ--N 43°30ʹ).   Relief shown by contours, hachures and spot heights.   ""Field work 1875. Publication 1879.""   ""Geology of the Black Hills by Henry Newton, E.M.""--Upper right margin.",,75 x 89 centimeters,"Scale [1:253,440] 1 inch = 4 miles",English,"Newton, Henry, 1845-1877.|Powell, John Wesley, 1834-1902.|Geological and Geographical Survey of the Rocky Mountain Region (U.S.)","U.S. Geological Survey (Washington, D.C)",,Geology Black Hills (s.d. And Wyo.) Maps|Black Hills (s.d. And Wyo.) Maps|Maps,1879,,,https://umedia.lib.umn.edu/item/p16022coll230:467,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/467/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/467,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/467/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|2|5|6|7|9|4|0|0|0|1|7|0|1,p16022coll230:467,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,,South Dakota|Wyoming,United States,North America,,W1044500 W1021500 N0444500 N0433000|(W 104°45ʹ--W 102°15ʹ/N 44°45ʹ--N 43°30ʹ)
"Geological map of Wisconsin, Iowa and Minnesota : exhibiting, also, the extension of the Iowa coal-field into Missouri, and its relation to the Illinois coal-field","Geological map of Wisconsin, Iowa and Minnesota : exhibiting, also, the extension of the Iowa coal-field into Missouri, and its relation to the Illinois coal-field","Engraved by W. Smith, Washn.""  Inset: ""Geological map of the north shore of Lake Superior : on the scale of the original m.s. map.",,110 x 66 centimeters,"Scale approximately 1:1,230,000",English,"Owen, David Dale, 1807-1860",,,"Geology Mississippi River Valley Maps|Geology Superior, Lake, Region Maps|Mississippi River Valley Maps|Superior, Lake, Region Maps|Maps",1851,,,https://umedia.lib.umn.edu/item/p16022coll230:408,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/408/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/408,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/408/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|0|2|4|5|4|7|0|0|0|1|7|0|1,p16022coll230:408,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,,Iowa|Minnesota|Wisconsin,United States,North America,,W0963000 W0873000 N0500000 N0375000|(W96⁰30ʹ--W87⁰30ʹ/N50⁰00ʹ--N37⁰30ʹ)
"Geologic map of the Lake Superior region, with sections","Geologic map of the Lake Superior region, with sections","Marginal legend and cross sections.   ""Base map compiled by the U. S. Geological Survey from U. S. Geological Survey atlas sheets, Land Office records, compilations by State Geological Surveys, official maps of Canada and other data.""",,58 x 89 centimeters,"Scale 1:1,000,000",English,Geological Survey (U.S.),"U.S. Geological Survey (Washington, D.C.?)",,"Geology Lake Superior Region Maps|Superior, Lake Maps|Maps",1910,,,https://umedia.lib.umn.edu/item/p16022coll230:429,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/429/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/429,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/429/manifest.json,U|M|N|_|A|L|M|A|:|9|9|6|5|7|8|4|5|1|0|0|0|1|7|0|1,p16022coll230:429,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,,,United States,North America,Lake Superior,W0950000 W0840000 N0490000 N0440000|(W 95°--W 84°/N 49°--N 44°)
Germania : vulgo Teutschlandt.,Germania : vulgo Teutschlandt.,"Relief shown pictorially.  Probably from: Blaeu, Joan. Atlas maior. Amsterdam, 1662.  Text on verso in Latin.",,47 x 55 centimeters,"Scale [1:2,700,000]",Latin,"Blaeu, Joan 1596-1673",Blaeu (Amsterdam),,"Europe, Central Maps Early Works to 1800|Germany Maps Early Works to 1800|Belgium Maps Early Works to 1800|Denmark Maps Early Works to 1800|Luxembourg Maps Early Works to 1800|Netherlands Maps Early Works to 1800|Austria Maps Early Works to 1800|Czech Republic Maps Early Works to 1800|Switzerland Maps Early Works to 1800|Poland Maps Early Works to 1800|Maps",1662?,,,https://umedia.lib.umn.edu/item/p16022coll230:448,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/448/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/448,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/448/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|2|6|6|3|8|0|0|0|0|1|7|0|1,p16022coll230:448,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,,,Germany|Belgium|Denmark|Luxembourg|Netherlands|Austria|Czech Republic|Switzerland|Poland,Europe,,E0020000 E0220000 N0570000 N0450000|(E 2⁰--E 22⁰/N 57⁰--N 45⁰)
"Green Bay, Wisconsin, map of wards and districts]","Green Bay, Wisconsin, map of wards and districts]",Scale not given.   Relief shown by hachures.   Wards shown in blue; districts show in red.   Supplied title.,,50 x 43 centimeters,Scale not given.,English,Hammersmith Eng. Co.,Hammersmith Eng.? (Wisconsin?),,Green Bay (Wis.) Administrative and Political Divisions Maps|Maps,1900 - 1909,,,https://umedia.lib.umn.edu/item/p16022coll205:333,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/333/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/333,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/333/manifest.json,U|M|N|_|A|L|M|A|:|9|9|4|8|3|4|0|3|5|0|0|0|1|7|0|1,p16022coll205:333,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,City Maps,p16022coll205,Green Bay,Wisconsin,United States,North America,,"W0880823 W0875028 N0443428 N0442818|(W 88°08'23""--W 87°50'28""/N 44°34'28""--N 44°28'18"")"
Guide de Constantinople plan général : VIIIme plan,Guide de Constantinople plan général : VIIIme plan,"Relief shown by contours.   ""Imprimerie Hölzel.""   Includes 5 insets, including: Constantinople au moyen age, Carte de Constantinople avant mille ans.",,103 x 70 centimeters,"Scale 1:50,000",English|French,Istanbul (Turkey). Topography Section. Ed. Hölzel (Firm),Hölzel (Vienna),,Istanbul (Turkey) Maps|Maps,1920 - 1929?,,,https://umedia.lib.umn.edu/item/p16022coll205:291,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/291/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/291,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/291/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|4|5|6|2|8|0|0|0|1|7|0|1,p16022coll205:291,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,City Maps,p16022coll205,Istanbul,,Turkey,Europe|Asia,,"E0275800 E0295700 N0414000 N0404300|(E 27°58'00""--E 29°57'00""/N 41°40'00""--N 40°43'00"")"
"Guide through Ohio, Michigan, Indiana, Illinois, Missouri, Wisconsin, & Iowa : showing the township lines of the township lines of the United States surveys, location of cities, towns, villages, post hamlets, canals, rail and stage roads","Guide through Ohio, Michigan, Indiana, Illinois, Missouri, Wisconsin, & Iowa : showing the township lines of the township lines of the United States surveys, location of cities, towns, villages, post hamlets, canals, rail and stage roads","Prime meridian: Washington, D.C.  Includes table of steam boat routes and distances by water and explanation.  Includes ill. view of Maiden's Rock, Lake Pepin, on the Mississippi.  Surrounded by foliate border.",,55 x 68 centimeters,"Scale approximately 1:2,250,000",English,"Smith, John Calvin",J.H. Colton (New York),,Middle West Maps|Middle West Administrative and Political Divisions Maps|Maps,1854,,,https://umedia.lib.umn.edu/item/p16022coll230:545,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/545/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/545,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/545/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|7|5|5|8|5|7|0|0|0|1|7|0|1,p16022coll230:545,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,,Illinois|Indiana|Iowa|Michigan|Missouri|Ohio|Wisconsin,United States,North America,,"W0964100 W0803000 N0475700 N0363100|(W 96°41'00""--W 80°30'00""/N 47°57'00""--N 36°31'00"")"
"Hammond's complete map of Iowa : showing electric and steam railroads, counties, congressional districts, and all cities, towns and villages : together with a new postal and shipping guide giving in detail railroads and the express company doing business over each road, money order post offices.","Hammond's complete map of Iowa : showing electric and steam railroads, counties, congressional districts, and all cities, towns and villages : together with a new postal and shipping guide giving in detail railroads and the express company doing business over each road, money order post offices.","(W 96⁰30ʹ--W 90⁰00ʹ/N 43⁰45ʹ--N 40⁰15ʹ).   Also shows inter-urban electric lines projected or under construction at time of publication.   Cover title.   Index to Iowa cities and towns, with 1910 census information and postal and shipping guide, on verso.",,39 x 55 centimeters,"Scale approximately 1:1,005,800",English,C.S. Hammond & Company.,"C.S. Hammond (New York), 1911",,Roads Iowa Maps|Railroads Iowa Maps|Election Districts Iowa Maps|Iowa Maps|Maps,1911,,,https://umedia.lib.umn.edu/item/p16022coll230:439,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/439/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/439,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/439/manifest.json,U|M|N|_|A|L|M|A|:|9|9|1|5|0|5|8|5|8|0|0|0|1|7|0|1,p16022coll230:439,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,,Iowa,United States,North America,,W0963000 W0900000 N0434500 N0401500|(W 96⁰30ʹ--W 90⁰00ʹ/N 43⁰45ʹ--N 40⁰15ʹ)
Harbor of Dubuque.,Harbor of Dubuque.,"Cartographic Details: Scale [1:5,280] 12 in. = 1 mi.   Insets: Fig. 2. Profile on A.B.C. -- Fig. 3. Cross section of the causey.   D. Chillas, Lith.",,33 x 28 centimeters,"Scale [1:5,280] 12 inch = 1 mile",English,,Publisher not identified (Place of publication not identified),,Harbors Iowa Maps|Dubuque (Iowa) Maps|Maps,1854,,,https://umedia.lib.umn.edu/item/p16022coll205:294,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll205/id/294/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll205/id/294,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll205/294/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|1|0|4|5|2|1|0|0|0|1|7|0|1,p16022coll205:294,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,City Maps,p16022coll205,Dubuque,Iowa,United States,North America,,"W0904926 W0903810 N0423328 N0422440|(W 90°49'26""--W 90°38'10""/N 42°33'28""--N 42°24'40"")"
"Harbor of Manitowoc, Wis : to accompany annual report, September, 1853, J.D. Webster, Capt. T.E.","Harbor of Manitowoc, Wis : to accompany annual report, September, 1853, J.D. Webster, Capt. T.E.","100 ft. to 1 in.   Depths indicated by soundings and isolines.   ""Copy, Topl. Bureau, Nov. 2nd, 1854.""   ""Ho. Ex. Doc. No. 1. 2nd Sess. 33 Cong.""",,31 x 33 centimeters,"Scale [1:1,200]. 100 feet to 1 inch",English,"Kearney, James, -1862","D. Chillas, Lith. (Philadelphia)",,Harbors Wisconsin Manitowoc Maps|Manitowoc (Wis.) Maps|Manitowoc River (Wis.) Maps|Maps,1854,,,https://umedia.lib.umn.edu/item/p16022coll230:508,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/508/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/508,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/508/manifest.json,U|M|N|_|A|L|M|A|:|9|9|2|1|0|2|1|9|8|0|0|0|1|7|0|1,p16022coll230:508,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,Manitowoc,Wisconsin,United States,North America,,"W0873908 W0873831 N0440608 N0440514|(W 87°39'08""--W 87°38'31""/N 44°06'08""--N 44°05'14"")"
"Hemisphere occidental : dresse en 1720, pour l'usage du roy, sur les observations astronomiques et geographiques ... et dans les memoires de l'Academie Rl. des Sciences","Hemisphere occidental : dresse en 1720, pour l'usage du roy, sur les observations astronomiques et geographiques ... et dans les memoires de l'Academie Rl. des Sciences","Shows explorers routes, including the route of Abel Tasman 1642.  Relief shown pictorially.  Mounted on cloth.",,51 x 61 centimeters,Scale not given.,French,"de L'Isle, Guillaume, 1675-1726",J. Cóvens & C. Mortier (Amsterdam),,"Tasman, Abel Janszoon, 1603? 1659 Travel Australia Maps|World Maps|Navigation|Nautical Charts|Discoveries in Geography Maps|Western Hemisphere Maps|North America Maps|South America Maps|Maps",1720 - 1729,,,https://umedia.lib.umn.edu/item/p16022coll230:522,http://cdm16022.contentdm.oclc.org/utils/getfile/collection/p16022coll230/id/522/filename/print/page/download/fparams/forcedownload,https://cdm16022.contentdm.oclc.org/utils/getthumbnail/collection/p16022coll230/id/522,https://cdm16022.contentdm.oclc.org/iiif/info/p16022coll230/522/manifest.json,U|M|N|_|A|L|M|A|:|9|9|5|7|0|3|3|1|9|0|0|0|1|7|0|1,p16022coll230:522,Public,University of Minnesota,05d-01,05d-01,64bd8c4c-8e60-4956-b43d-bdc3f93db488,JSON API,2022-09-26,"U|s|e| |o|f| |t|h|i|s| |i|t|e|m| |m|a|y| |b|e| |g|o|v|e|r|n|e|d| |b|y| |U|S| |a|n|d| |i|n|t|e|r|n|a|t|i|o|n|a|l| |c|o|p|y|r|i|g|h|t| |l|a|w|s|.| |Y|o|u| |m|a|y| |b|e| |a|b|l|e| |t|o| |u|s|e| |t|h|i|s| |i|t|e|m|,| |b|u|t| |c|o|p|y|r|i|g|h|t| |a|n|d| |o|t|h|e|r| |c|o|n|s|i|d|e|r|a|t|i|o|n|s| |m|a|y| |a|p|p|l|y|.| |F|o|r| |p|o|s|s|i|b|l|e| |a|d|d|i|t|i|o|n|a|l| |i|n|f|o|r|m|a|t|i|o|n| |o|r| |g|u|i|d|a|n|c|e| |o|n| |y|o|u|r| |u|s|e|,| |p|l|e|a|s|e| |c|o|n|t|a|c|t| |t|h|e| |c|o|n|t|r|i|b|u|t|i|n|g| |o|r|g|a|n|i|z|a|t|i|o|n|.",Maps,JPEG,2020-11-03T00:00:00Z,General Map Collection,p16022coll230,,,,North America|South America,,"W1800000 E1800000 N0900000 S0900000|(W 180°00'00""--E 180°00'00""/N 90°00'00""--S 90°00'00"")"
