project_id,title,description,date_created,date_modified,public,tags,registration,project_url,file_name,file_path,file_size,download_url
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_heat_index_f_ranger.tif,/5f370a2e25e5dc00bdc96adc,4275745,https://osf.io/download/n32s6/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_t_f_ranger.tif,/5f370a35d42ad400bfcdc9c2,4315056,https://osf.io/download/4mnve/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_heat_index_f_ranger.tif.ovr,/5f370a223bf25200a8a1ed70,1023519,https://osf.io/download/2gk9s/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,am_trav.prj,/5f3709dd3bf25200b1a1cc2a,143,https://osf.io/download/5f3709dd3bf25200b1a1cc2a/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_trav.prj,/5f3709e9d42ad400c5cdadb6,143,https://osf.io/download/5f3709e9d42ad400c5cdadb6/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_trav.shx,/5f3709fc25e5dc00bdc96aae,148172,https://osf.io/download/5f3709fc25e5dc00bdc96aae/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,am_trav.shx,/5f3709e6d42ad400c4cda5a3,179548,https://osf.io/download/5f3709e6d42ad400c4cda5a3/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_trav.dbf,/5f370a2c25e5dc00c4c94067,34914648,https://osf.io/download/5f370a2c25e5dc00c4c94067/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_trav.shx,/5f3709f0d42ad400c5cdadc5,179836,https://osf.io/download/5f3709f0d42ad400c5cdadc5/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_trav.RDS,/5f3709ed3bf25200b2a1d652,663681,https://osf.io/download/5f3709ed3bf25200b2a1d652/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,am_trav.shp,/5f3709e4d42ad400bfcdc986,628168,https://osf.io/download/5f3709e4d42ad400bfcdc986/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,am_trav.dbf,/5f370a1e25e5dc00bdc96ac7,34858704,https://osf.io/download/5f370a1e25e5dc00bdc96ac7/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_trav.RDS,/5f3709f625e5dc00c4c94031,560181,https://osf.io/download/5f3709f625e5dc00c4c94031/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Final Report_LosAngeles_041520.pdf,/602ab7d723238303779d70e3,5055325,https://osf.io/download/5uscd/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Read Me_File Notation.txt,/602ac8ced6a432034ef0cbe5,309,https://osf.io/download/r7pcx/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,surface models_north los angeles_california.zip,/602acaf773c9fe037307580b,148261254,https://osf.io/download/cu2xb/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,surface models_south los angeles_california.zip,/602acb06d6a4320356f0b667,154222185,https://osf.io/download/ydw3n/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,processed-traverse-north-los-angeles-california.zip,/602ac847d6a432034ff0d312,3102865,https://osf.io/download/j8ugd/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,processed-traverse-south-los-angeles-california.zip,/602ac84b23238303899d61b0,3769420,https://osf.io/download/emk2b/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Final Report_Victorville_041320.pdf,/602ac94fd6a432034ff0d673,3033105,https://osf.io/download/xudwy/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,TraversePoints_Victorville.zip,/602acbcb06cc510009ad9a29,1729406,https://osf.io/download/z5qne/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Area-wide_Victorville.zip,/602acc3e06cc510009ad9c27,49150308,https://osf.io/download/mj73s/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Final Report_Honolulu_111819.pdf,/5f370dfb3bf25200a9a20434,5178392,https://osf.io/download/ekamd/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,READ ME_NOAA_Data.txt,/5f370d9dd42ad400becdde44,213,https://osf.io/download/wu6mv/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,All Data_Honolulu_Heat Watch 2019.zip,/5f5aaf51b91734007e0a8aff,107369624,https://osf.io/download/aq5g6/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_trav.RDS,/5f370795d42ad400bfcdc7aa,791410,https://osf.io/download/5f370795d42ad400bfcdc7aa/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,am_trav.dbf,/5f3707c225e5dc00c4c93d34,36604518,https://osf.io/download/5f3707c225e5dc00c4c93d34/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_trav.prj,/5f37078a3bf25200b1a1c9a4,143,https://osf.io/download/5f37078a3bf25200b1a1c9a4/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_trav.dbf,/5f3707d7d42ad400becdda4a,34241688,https://osf.io/download/5f3707d7d42ad400becdda4a/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_trav.shx,/5f3707923bf25200a8a1eb97,213180,https://osf.io/download/5f3707923bf25200a8a1eb97/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,am_trav.shx,/5f37078a3bf25200a9a1ff98,210164,https://osf.io/download/5f37078a3bf25200a9a1ff98/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,am_trav.RDS,/5f370784d42ad400c4cda327,772573,https://osf.io/download/5f370784d42ad400c4cda327/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,pm_trav.RDS,/5f37078e3bf25200b2a1d20d,784946,https://osf.io/download/5f37078e3bf25200b2a1d20d/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_trav.shp,/5f37079625e5dc00c5c9392c,687864,https://osf.io/download/5f37079625e5dc00c5c9392c/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,af_trav.shx,/5f370798d42ad400c5cda9ec,196604,https://osf.io/download/5f370798d42ad400c5cda9ec/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Morning_Area-wide_Temperature_1117191.tif.aux.xml,/5f37092a3bf25200b2a1d4e3,2254,https://osf.io/download/5f37092a3bf25200b2a1d4e3/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Afternoon_Area-wide_HeatIndex_111719.tiff,/5f370a42d42ad400bfcdc9ce,147101563,https://osf.io/download/5f370a42d42ad400bfcdc9ce/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Evening_Area-wide_HeatIndex_111719.tiff,/5f370927d42ad400bfcdc8e4,147101563,https://osf.io/download/5f370927d42ad400bfcdc8e4/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Evening_Area-wide_Temperature_1117191.tif,/5f37095ad42ad400c5cdacba,147101563,https://osf.io/download/5f37095ad42ad400c5cdacba/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Morning_Area-wide_Temperature_1117191.tfw,/5f3708bc3bf25200a8a1ec67,92,https://osf.io/download/5f3708bc3bf25200a8a1ec67/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Afternoon_Area-wide_HeatIndex_111719.tfw,/5f37092d25e5dc00bcc95d1b,92,https://osf.io/download/f6aq4/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Morning_Area-wide_HeatIndex_111719.tfw,/5f370853d42ad400c4cda438,92,https://osf.io/download/5f370853d42ad400c4cda438/
tdsy7,Heat Watch Campaigns (2019),"Available for download here are the outputs of the 2019 CAPA/NOAA/NIHHIS Heat Watch Campaigns. Outputs include summary reports, traverse point vector shape files and predictive surface model raster tiffs for three traverse periods from each of the six campaign cities.

Learn more at www.capastrategies.com and  https://nihhis.cpo.noaa.gov/Urban-Heat-Island-Mapping",2020-08-14T21:40:08.537171,2023-09-08T00:12:01.982114,True,"capa heat watch, capa strategies, nihhis, noaa, urban heat island, urban heat map, urban heat research",False,https://osf.io/tdsy7/,Morning_Area-wide_HeatIndex_111719.tiff.aux.xml,/5f3708b6d42ad400bfcdc8a5,2193,https://osf.io/download/5f3708b6d42ad400bfcdc8a5/
